"person" "activities" "mean(tBodyAcc.mean.X)" "mean(tBodyAcc.mean.Y)" "mean(tBodyAcc.mean.Z)" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.meanFreq.."
20 "WALKING" 0.272589336470588 -0.021199992245098 -0.113539477098039 -0.28332587 0.85994309 0.46465365 0.07579852 0.014316223 0.0056509674 -0.031315998 -0.076944788 0.064657144 -0.099039289 -0.041149621 -0.050294677 -0.99644178 -0.99644178 -0.99351683 -0.9920116 -0.99804222 -0.99751962 -0.99542518 -0.98753341 0.16309402 0.49888394 0.41490588 -0.99606313 -0.9935972 -0.98691443 0.39532754 0.23022035 0.21571639 -0.99557392 -0.99828988 -0.99447666 0.093465282 -0.018987139 0.26886697 -0.994958 0.55580069 -0.99347527 0.61216498 -0.99663952 0.008266288 -0.99869816 0.44221678
20 "WALKING_DOWNSTAIRS" 0.296144421355556 -0.00964120773155556 -0.104602925937778 -0.28476136 0.85973371 0.46578551 0.078161392 0.012247966 0.0028868796 -0.028936479 -0.075735735 0.073415166 -0.099980733 -0.038554744 -0.049678823 -0.99720509 -0.99720509 -0.99472799 -0.99594555 -0.99865639 -0.99504275 -0.99592077 -0.99210336 -0.12835381 0.43514398 0.39172417 -0.99521111 -0.9942831 -0.99041926 0.16880489 0.24080243 0.10497171 -0.99612242 -0.99882143 -0.99465076 0.17795138 0.17280826 0.49410413 -0.99668597 0.58437735 -0.99356852 0.47506969 -0.99726403 0.28757795 -0.99891963 0.54070782
20 "WALKING_UPSTAIRS" 0.252098317156863 -0.0282258047588235 -0.121023947784314 -0.28483719 0.86049591 0.46504359 0.078840945 0.007598275 0.0016931761 -0.028499565 -0.073793664 0.080057496 -0.098679036 -0.039698122 -0.054568803 -0.99719856 -0.99719856 -0.99532806 -0.99765069 -0.9984715 -0.9928443 -0.99334099 -0.99577064 0.038565802 0.20030235 0.16437097 -0.99189738 -0.99346955 -0.99575531 0.11244914 0.23046547 0.063282595 -0.99592463 -0.99809881 -0.99702956 0.19659177 0.098879212 0.25945817 -0.99735393 0.49106379 -0.99724044 0.57049917 -0.99844401 0.45925805 -0.99877614 0.26042056
21 "LAYING" 0.271325472455556 -0.0184233048415556 -0.103253832233333 -0.28496747 0.86013781 0.46466506 0.076080659 0.014604898 -4.4737405e-06 -0.028609278 -0.074486457 0.084644058 -0.097549919 -0.040164278 -0.054183949 -0.99777634 -0.99777634 -0.99434586 -0.99835689 -0.99844373 -0.99387392 -0.99192806 -0.99720469 0.11159232 0.32996944 0.27745992 -0.99152629 -0.99190561 -0.99636009 0.3394441 0.16395966 0.061662651 -0.99702636 -0.99783706 -0.99670868 0.2363966 0.032118959 0.17752172 -0.99767138 0.69428484 -0.99759469 0.63795118 -0.99839792 0.36168246 -0.99910598 0.23224824
21 "SITTING" 0.277539616823529 -0.0144009705494118 -0.112057887741176 -0.28576543 0.85965715 0.46512455 0.080918844 0.013967943 -0.015000177 -0.023756303 -0.088758479 0.089810169 -0.097095747 -0.039370646 -0.056666788 -0.99055478 -0.99055478 -0.992222 -0.99180883 -0.99733511 -0.99009173 -0.99058114 -0.98791426 -0.31245805 0.39549338 0.23004032 -0.99143076 -0.98959969 -0.99256612 0.26138381 0.17931124 0.045502849 -0.99196142 -0.99414762 -0.99407959 -0.23438621 -0.51052946 0.36832092 -0.99021367 0.11240935 -0.99591653 0.72482605 -0.9912481 -0.37529889 -0.99762146 0.2168362
21 "STANDING" 0.27695224258427 -0.0167084730205618 -0.110417855808989 -0.28221134 0.86104294 0.46287088 0.072957637 0.0066885008 -0.0015761103 -0.025725956 -0.079286839 0.08587382 -0.096938902 -0.03817663 -0.054270231 -0.98678199 -0.98678199 -0.99149488 -0.9878714 -0.99606918 -0.98865433 -0.99021756 -0.99101035 -0.2142139 0.52235468 0.075402867 -0.98903286 -0.98854224 -0.99293933 0.11953548 0.25525052 0.056200633 -0.99063958 -0.9917172 -0.99104563 -0.22256127 -0.45596217 0.15921607 -0.99042279 0.16320469 -0.99374702 0.51722058 -0.99035659 -0.2714697 -0.99637047 0.42907236
21 "WALKING" 0.279183526730769 -0.0181610317526923 -0.104319332403846 -0.27737213 0.86284441 0.45859135 0.066321332 0.010892799 0.025020121 -0.031728318 -0.056203666 0.082664626 -0.098749391 -0.040302061 -0.055312558 -0.98909045 -0.98909045 -0.98924687 -0.99177941 -0.99480269 -0.98540013 -0.98408057 -0.98532084 -0.095248907 0.45031014 0.35823603 -0.98713058 -0.98059038 -0.99540102 0.25848919 0.17248043 0.02599928 -0.99369225 -0.99468718 -0.99264612 0.2277351 0.35483862 0.26510147 -0.98838833 0.33238949 -0.99071024 0.099483548 -0.99368624 0.36975735 -0.99551733 0.25165262
21 "WALKING_DOWNSTAIRS" 0.3014610196 -0.0173195390157778 -0.09816866218 -0.27921621 0.86301299 0.45869331 0.078766074 0.010698119 -0.00082547107 -0.030610284 -0.061935331 0.090349419 -0.099543965 -0.043525583 -0.05347104 -0.99144311 -0.99144311 -0.98839792 -0.99266822 -0.9948984 -0.99096667 -0.98341177 -0.98918713 -0.10009447 0.51453657 0.17527207 -0.98876043 -0.97874863 -0.9896655 0.3611864 0.14708608 -0.069409296 -0.99218003 -0.99423954 -0.99115743 0.21000251 0.48870727 0.14036933 -0.98871552 0.45702698 -0.98546385 0.16820498 -0.99463436 0.57288397 -0.9954658 0.20051844
21 "WALKING_UPSTAIRS" 0.265194544680851 -0.0237218695148936 -0.125414265340426 -0.28306548 0.86211533 0.46145095 0.076291001 0.013949992 -0.022913068 -0.027528341 -0.076322843 0.088200204 -0.09890607 -0.042890395 -0.0541975 -0.99752998 -0.99752998 -0.99278448 -0.99432042 -0.99736381 -0.99448328 -0.9900805 -0.98952151 0.020619984 0.46177304 0.85910344 -0.993227 -0.98830245 -0.98785136 0.34305411 0.12662465 0.0017908626 -0.99343814 -0.99583299 -0.99247119 -0.0042432609 -0.019416407 -0.017729091 -0.99319083 0.67170056 -0.98986868 0.29472887 -0.99605339 0.1629285 -0.99740031 0.35062685
22 "LAYING" 0.279959721194444 -0.0142629864502778 -0.110800924652778 -0.28360894 0.8613818 0.46254211 0.072869173 0.014543459 -0.0078116623 -0.025070976 -0.080582202 0.084801072 -0.099200182 -0.039315816 -0.055004523 -0.99869908 -0.99869908 -0.9937257 -0.99573058 -0.99738367 -0.99508624 -0.99103577 -0.99622412 0.24772428 0.31187047 0.47738349 -0.99119531 -0.98904553 -0.9956906 0.62405991 0.062939685 0.23885589 -0.99530415 -0.99657828 -0.99509305 0.13370325 0.11529023 0.34456545 -0.99527556 0.6969837 -0.99582118 0.27686061 -0.99658903 0.34881668 -0.99868311 0.64295305
22 "SITTING" 0.273583822709677 -0.0123468446419355 -0.105827369516129 -0.28300724 0.86147034 0.46200887 0.076082859 0.006387854 -0.0064855373 -0.0269615 -0.077031193 0.087852108 -0.096862425 -0.042959736 -0.053531986 -0.99673504 -0.99673504 -0.99128841 -0.99572163 -0.99705685 -0.99437193 -0.99018018 -0.99338524 0.045671994 0.46749819 0.49463611 -0.99261898 -0.9883936 -0.99031849 0.24978976 -0.020072911 0.11733007 -0.99433752 -0.99653608 -0.99547911 0.19250347 -0.10604864 0.52099947 -0.99435517 0.61231416 -0.99388158 0.45459257 -0.99680983 0.28318958 -0.99811136 0.46164036
22 "STANDING" 0.279053861587302 -0.0158563207496825 -0.104967423820635 -0.18467921 0.87543129 0.39669916 0.12387739 -0.13660312 0.19373678 -0.11695936 -0.11567016 0.75187253 -0.089426131 0.02655633 -0.20115156 -0.82261102 -0.82261102 -0.91111678 -0.67424298 -0.94331222 -0.91844214 -0.75161213 -0.75523865 0.084951706 0.10198394 -0.094744218 -0.92022833 -0.84494672 -0.92495849 0.10999885 -0.41550894 -0.30563748 -0.9149934 -0.89981769 -0.77025848 -0.39552133 0.23758485 0.00057917268 -0.72910985 -0.01333826 -0.87396098 -0.22407143 -0.82568032 -0.19521258 -0.92966631 -0.18238135
22 "WALKING" 0.27886459 -0.0167213607957174 -0.107112510934783 -0.18163937 0.87083947 0.40848812 0.053368155 0.05989077 -0.072533754 -0.070791938 -0.067747875 0.40342451 -0.070415903 -0.024888692 -0.12950678 -0.93900496 -0.93900496 -0.97418059 -0.84710081 -0.98223589 -0.96310732 -0.93014837 -0.91832137 -0.25173726 0.22956297 -0.065459304 -0.97567304 -0.95930259 -0.95743274 0.21320134 0.060828553 0.56076895 -0.96402629 -0.95572294 -0.87896897 0.54169603 -0.39028915 -0.093876286 -0.90793786 -0.28683892 -0.95353551 0.33552933 -0.90564063 -0.24360582 -0.96984438 0.034018982
22 "WALKING_DOWNSTAIRS" 0.284458963861111 -0.0197999371686389 -0.1074157796 -0.17949786 0.86238618 0.42923097 0.080882039 0.0007212042 0.012811282 -0.044074767 -0.052004648 0.18118524 -0.086634854 -0.047899492 -0.11379216 -0.97934454 -0.97934454 -0.98638759 -0.94774978 -0.99223794 -0.98755687 -0.9755761 -0.98565213 -0.075239695 0.18926629 0.29965313 -0.98812155 -0.97695447 -0.98685886 0.2383064 0.19067104 0.085807928 -0.97977311 -0.98477148 -0.91535302 -0.03781045 -0.22613407 0.061685005 -0.98555305 0.31175427 -0.98844399 0.51438345 -0.95071427 -0.22630569 -0.99230681 0.33323751
22 "WALKING_UPSTAIRS" 0.248391534566667 -0.0268622561133333 -0.117550861738095 -0.18870997 0.86262053 0.43446471 0.080213901 0.0087020183 -0.0028049776 -0.028138217 -0.061051152 0.071716401 -0.09709312 -0.039050624 -0.074442436 -0.98457979 -0.98457979 -0.98522077 -0.98114432 -0.99326644 -0.98950444 -0.98363581 -0.98556894 0.098081375 0.38491204 0.40871824 -0.98732364 -0.98089627 -0.98351179 0.21753902 0.10455349 0.24852839 -0.99250808 -0.98809202 -0.96805176 -0.2296111 -0.28422618 0.095904086 -0.98643683 0.46142597 -0.98708553 0.25055227 -0.99075161 0.055367768 -0.99264958 0.32124128
23 "LAYING" 0.274038007986111 -0.0216553835833333 -0.104256776291667 -0.19335934 0.85979236 0.4417077 0.075461741 0.0038980549 0.0031448411 -0.024026694 -0.064970994 0.044588357 -0.094143468 -0.043049117 -0.052966363 -0.98426229 -0.98426229 -0.99038014 -0.98248814 -0.99645044 -0.99393242 -0.98613761 -0.99120337 -0.018196401 0.47716646 0.69619912 -0.99254029 -0.98542789 -0.98687825 0.29832846 0.052580917 0.26855011 -0.99328554 -0.99516173 -0.99222183 0.19586869 0.15245811 0.27177983 -0.99083303 0.40841282 -0.98976516 0.15327048 -0.99512223 0.14651434 -0.99707317 0.4791818
23 "SITTING" 0.273351251617647 -0.0133945015676471 -0.103808679294118 -0.19860779 0.85698738 0.44958894 0.075538456 0.023135973 -0.0084163733 -0.021543593 -0.077024283 0.051804572 -0.096595518 -0.040847434 -0.049077132 -0.99013211 -0.99013211 -0.99542995 -0.98569257 -0.9982138 -0.9946876 -0.99081577 -0.99473976 -0.10093444 0.55963053 0.31722702 -0.99413637 -0.99041889 -0.99564114 0.32230843 -0.033058024 0.093688116 -0.99651568 -0.99712778 -0.99277727 0.15612631 -0.032680594 0.20145438 -0.99634316 0.06877329 -0.99686023 0.38912282 -0.99625818 0.029259699 -0.99918523 0.33431436
23 "STANDING" 0.277899323235294 -0.0177475547867647 -0.1105970177575 -0.20240488 0.85476944 0.45502609 0.075741528 0.014941133 0.0014009426 -0.021844253 -0.079851107 0.06685469 -0.097916423 -0.041189797 -0.051463301 -0.99639974 -0.99639974 -0.9953103 -0.99116567 -0.99812695 -0.99416575 -0.99424765 -0.99307084 -0.11734739 0.38543683 0.23143779 -0.99380575 -0.99395736 -0.99339496 0.33520228 0.058889788 -0.026828078 -0.99737119 -0.99730131 -0.99269087 0.13677487 0.041959557 0.0083851053 -0.99367394 0.26429217 -0.99451073 0.60012788 -0.99681857 -0.0374416 -0.99904763 0.5117863
23 "WALKING" 0.273211884237288 -0.0183618711932203 -0.113382994084746 -0.20315832 0.85388184 0.45764148 0.078132168 0.0045659373 0.0069289265 -0.023586513 -0.082897711 0.077936014 -0.09646219 -0.050950717 -0.057715561 -0.99896921 -0.99896921 -0.99531752 -0.99381522 -0.99727765 -0.997476 -0.99417979 -0.99177894 0.11244739 0.57696836 0.54066331 -0.99684372 -0.99208348 -0.99006999 0.30101623 0.29516941 0.1991034 -0.99580426 -0.99283596 -0.99375482 0.22829614 0.26405066 0.36942832 -0.99401224 0.54863265 -0.99294456 0.6179669 -0.99233039 0.26802833 -0.99761288 0.18815525
23 "WALKING_DOWNSTAIRS" 0.289897411148148 -0.0162111457238889 -0.0988123712574074 -0.2022668 0.85414757 0.45785995 0.076739838 0.01236403 -0.011375188 -0.024177956 -0.087220205 0.081513614 -0.099554065 -0.04059177 -0.049086366 -0.9857831 -0.9857831 -0.98968394 -0.98208227 -0.99167572 -0.98987873 -0.97923384 -0.98302303 -0.13676365 0.018512249 0.0017725837 -0.98850688 -0.98218547 -0.98966891 0.1468883 -0.20809106 -0.016587425 -0.98065048 -0.97698185 -0.98843187 -0.28837463 -0.60214758 0.3847066 -0.98352831 -0.14473959 -0.9882843 -0.11314856 -0.97276812 -0.31500607 -0.98753182 -0.072866985
23 "WALKING_UPSTAIRS" 0.249995171031373 -0.0323844029237255 -0.126890616782353 -0.20005544 0.85660729 0.45189477 0.079675984 0.0075287037 -0.0072063036 -0.027827977 -0.089746813 0.081721132 -0.096687583 -0.029271264 -0.049776583 -0.96945301 -0.96945301 -0.9743256 -0.96272834 -0.97841251 -0.98044157 -0.95455126 -0.97141999 -0.17438856 -0.046773041 -0.090222721 -0.9787836 -0.96093856 -0.9803923 -0.085009773 -0.42295916 -0.20723009 -0.96131426 -0.9583448 -0.97646882 -0.23144703 -0.24053843 0.17945075 -0.96538976 -0.092991032 -0.97710452 -0.10384637 -0.95802309 -0.15110693 -0.97332198 0.04350833
24 "LAYING" 0.272850494930556 -0.0173555210111111 -0.107236237236111 -0.19748218 0.85950028 0.44394721 0.092209651 0.0082247762 -0.034821862 -0.023657953 -0.0958275 0.080536377 -0.10498247 -0.01921783 -0.080004249 -0.96263884 -0.96263884 -0.96494801 -0.94968093 -0.97075365 -0.97549302 -0.93351706 -0.94957174 0.015806005 -0.0017937191 -0.080122426 -0.97715179 -0.94302448 -0.96810977 -0.048999597 -0.29258575 -0.20706314 -0.94902488 -0.95170285 -0.95988378 -0.35240945 -0.23691157 0.36472297 -0.95441803 0.11185951 -0.96664755 0.12656345 -0.95213577 -0.12826454 -0.96227059 -0.087744884
24 "SITTING" 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.19896731 0.86073534 0.44240932 0.061090352 0.0081266829 0.045261413 -0.035762769 -0.052823703 0.081168189 -0.094484322 -0.04922521 -0.046962227 -0.93940767 -0.93940767 -0.94468717 -0.91571356 -0.95550791 -0.95792303 -0.89054257 -0.91878425 -0.24111785 0.075584975 -0.083979837 -0.96108558 -0.89929033 -0.9539099 -0.048136991 -0.19242912 -0.45878688 -0.91260135 -0.92534244 -0.93973439 -0.60199443 -0.3198141 -0.26087255 -0.91876056 -0.091243865 -0.92626411 -0.12318152 -0.91128155 -0.38643792 -0.95402855 -0.17203325
24 "STANDING" 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.20312105 0.86166672 0.44231854 0.064004133 0.016087931 0.05493872 -0.040481819 -0.020734321 0.096978279 -0.077433287 -0.066435968 -0.016834841 -0.92363044 -0.92363044 -0.93092004 -0.89867191 -0.94676416 -0.94598887 -0.88391559 -0.90607347 -0.20169877 0.15885322 -0.032566358 -0.94613907 -0.88884558 -0.94707764 0.038007214 -0.11040568 -0.35408054 -0.90254478 -0.91737483 -0.92328866 -0.41650167 -0.22027799 0.13618733 -0.91511282 0.038877306 -0.92342622 0.081029876 -0.91080662 -0.28500562 -0.95524547 -0.0079061664
24 "WALKING" 0.276980816034483 -0.0225446400534483 -0.110595952913793 -0.21237569 0.86001482 0.44772838 0.088043594 0.013312655 -0.049396713 -0.026105122 -0.052930842 0.10232494 -0.10673592 -0.033630377 -0.059401508 -0.94346758 -0.94346758 -0.95851934 -0.94324086 -0.96878793 -0.96344293 -0.93181429 -0.9425057 -0.15880439 -0.10363184 0.18858096 -0.96201325 -0.94376755 -0.96174374 -0.089753204 -0.3036839 -0.25057363 -0.93410424 -0.94848782 -0.95838592 -0.49436407 -0.42768237 -0.17625972 -0.94072603 0.080938726 -0.95179404 0.1022633 -0.93421436 -0.28066376 -0.96916533 -0.12596099
24 "WALKING_DOWNSTAIRS" 0.288631208909091 -0.0145730348310909 -0.104818820272727 -0.2244182 0.85497069 0.46225573 0.081375202 0.024242903 -0.037348571 -0.020265349 -0.10220929 0.089621799 -0.11764284 -0.033462369 -0.072165193 -0.9666854 -0.9666854 -0.97563149 -0.9696719 -0.97933903 -0.97535068 -0.96195623 -0.94926927 -0.21233709 0.025340422 0.040541761 -0.9760878 -0.96938443 -0.97410056 0.1604036 -0.19753792 -0.18093763 -0.95859318 -0.96298368 -0.97930596 0.22099675 -0.18626316 0.64249146 -0.96655207 0.059289686 -0.97683958 0.14598149 -0.95990855 -0.14982793 -0.97806338 -0.088972484
24 "WALKING_UPSTAIRS" 0.269881106779661 -0.0251979434569492 -0.114248610966102 -0.22572374 0.85298966 0.46766641 0.078360043 0.024034829 -0.012488116 -0.01406538 -0.11055186 0.093479838 -0.1017697 -0.036551058 -0.056473483 -0.95546269 -0.95546269 -0.9696897 -0.96282697 -0.97555736 -0.97564942 -0.95963336 -0.94519395 -0.15446344 0.016028504 -0.097088651 -0.97372519 -0.96861306 -0.96145349 0.12829866 -0.25295835 -0.21261839 -0.96049338 -0.96209856 -0.96968934 -0.22371526 -0.25845518 -0.09630366 -0.94777256 0.061236596 -0.95951503 0.057614309 -0.95364704 -0.19812306 -0.97380525 -0.014807729
25 "LAYING" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.16991791 0.90163872 0.35600268 0.042788447 0.10136189 -0.090615307 0.12662237 0.13991714 0.47313209 -0.040819931 -0.070844445 -0.10729205 -0.85954595 -0.85954595 -0.94189443 -0.72285813 -0.95928238 -0.92385953 -0.85334427 -0.85742298 -0.083505921 0.064893557 -0.3053326 -0.91816422 -0.91274848 -0.92339295 0.41647492 0.51085942 0.13012556 -0.85235038 -0.92238735 -0.90552372 -0.14799814 0.0039149641 -0.029565898 -0.80511312 -0.35224852 -0.91386945 -0.51435386 -0.90088272 -0.34679505 -0.93410763 -0.38931171
25 "SITTING" 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.16407592 0.87125956 0.40007551 0.082539695 0.018665277 0.0018020372 0.089121198 0.0058837165 0.29105234 -0.1243579 -0.058478945 -0.11316008 -0.92858604 -0.92858604 -0.97298748 -0.83178595 -0.98120401 -0.9600171 -0.94997088 -0.95928847 -0.50079605 -0.0068313105 -0.20144612 -0.96826378 -0.95845591 -0.97287319 -0.12578346 -0.3946226 -0.22431554 -0.9340411 -0.95596519 -0.90642841 -0.32159066 -0.46205239 -0.081468616 -0.96189383 -0.14743314 -0.96582615 -0.23194963 -0.91189863 -0.27970528 -0.98006502 -0.25876292
25 "STANDING" 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.17014842 0.86390636 0.4228654 0.072131477 0.0065027962 -0.029691191 0.031354661 -0.065265657 0.14414806 -0.12047582 -0.053727986 -0.083986378 -0.95070024 -0.95070024 -0.97473116 -0.92348562 -0.98169626 -0.96368369 -0.95445135 -0.95738563 -0.46120732 0.070866274 -0.17532805 -0.96876415 -0.95932113 -0.97611414 -0.097989992 -0.28883912 -0.41174515 -0.9391417 -0.96316381 -0.94291611 -0.32777367 -0.3380154 -0.049745621 -0.95750508 -0.21980838 -0.96609407 -0.26594054 -0.93163274 -0.38059579 -0.98005313 -0.26179677
25 "WALKING" 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.17142693 0.85782535 0.44016108 0.07998077 0.015400298 -0.0099256946 -0.0061884848 -0.086840005 0.07846504 -0.11061592 -0.044249601 -0.061933733 -0.98511391 -0.98511391 -0.98865316 -0.97381537 -0.99381071 -0.98958009 -0.98713506 -0.99266764 0.19653037 0.30475616 0.37478429 -0.98473127 -0.98907182 -0.99029032 0.30203464 0.29078941 0.38920375 -0.97691959 -0.99296079 -0.98265707 -0.074672642 0.27740795 -0.1193152 -0.99022312 0.2011274 -0.98929349 0.3006579 -0.98426165 -0.31954945 -0.99452696 0.32180684
25 "WALKING_DOWNSTAIRS" 0.291329666206897 -0.0210170522987931 -0.107192376965517 -0.17603018 0.85419571 0.44767806 0.078909182 0.015983364 0.0046321734 -0.025813594 -0.096075544 0.058088415 -0.10276463 -0.039599786 -0.057349135 -0.99198819 -0.99198819 -0.98743203 -0.98467072 -0.99567737 -0.9888209 -0.98762418 -0.99188136 0.19652594 0.5495598 0.53556337 -0.98472533 -0.98545137 -0.98739858 0.25411614 0.27939048 0.36431806 -0.99140521 -0.99553475 -0.99130548 -0.11111291 0.64927815 0.49517923 -0.99218567 0.61699773 -0.98686493 0.27919944 -0.9951825 0.37575367 -0.99425539 0.30451502
25 "WALKING_UPSTAIRS" 0.277995411384615 -0.0269863524264615 -0.126210440292308 -0.17934607 0.85328244 0.45130536 0.073672854 0.0082536417 0.0023112057 -0.032946875 -0.090243567 0.063016533 -0.097968156 -0.038814578 -0.053833435 -0.99475899 -0.99475899 -0.98915278 -0.9880583 -0.99659504 -0.99058076 -0.98953371 -0.99013129 0.1825301 0.50045812 0.54026519 -0.98618435 -0.98762982 -0.985717 0.33256218 0.36645515 0.38802475 -0.99504786 -0.99533677 -0.99184644 0.1356619 0.096908171 0.36978095 -0.99247843 0.77194909 -0.98741283 0.3970293 -0.99526302 0.24715178 -0.99533139 0.23532958
26 "LAYING" 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.18024748 0.85237181 0.45316169 0.075351466 0.011333436 -0.012495989 -0.032911526 -0.08554443 0.073534997 -0.099566699 -0.037339747 -0.05136662 -0.99613879 -0.99613879 -0.99085195 -0.99218387 -0.99640061 -0.99233946 -0.99138762 -0.99208879 0.12836732 0.37390806 0.53203628 -0.98943552 -0.98957571 -0.99161912 0.29397057 0.21143648 0.20646195 -0.99559362 -0.99481605 -0.99552756 0.16417333 0.3669901 0.59384351 -0.99419296 0.71760017 -0.99141591 0.62123575 -0.9971793 0.38157534 -0.99658428 0.27433281
26 "SITTING" 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.18072981 0.8517403 0.45372269 0.07188283 0.017820093 -0.0095568412 -0.030677807 -0.07672478 0.082297468 -0.097335427 -0.039755401 -0.052107043 -0.99672277 -0.99672277 -0.99268529 -0.99503134 -0.9958385 -0.99123818 -0.99283148 -0.99419889 0.067320165 0.63648457 0.40998718 -0.98979553 -0.99086692 -0.99377051 0.14089443 0.080553261 0.077245857 -0.99703541 -0.99466519 -0.99287304 0.24194639 0.14085914 0.40459829 -0.99422288 0.66790763 -0.99381807 0.4580723 -0.99684445 0.44861409 -0.9958929 0.38382845
26 "STANDING" 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.18194696 0.85208652 0.45345081 0.07675383 0.0034557358 0.011297917 -0.030348382 -0.067615519 0.088837414 -0.097904269 -0.039856937 -0.052300787 -0.99533628 -0.99533628 -0.99393597 -0.9964026 -0.99689232 -0.99384663 -0.99058008 -0.99068301 -0.21962245 0.34423295 0.28321359 -0.99407006 -0.99179444 -0.99275403 0.047067373 -0.11270772 -0.06181863 -0.99651706 -0.99728033 -0.99307054 0.17484416 0.37852926 0.49941596 -0.99256611 0.36863538 -0.99417778 0.30212044 -0.99705766 0.5467986 -0.9965248 0.28561354
26 "WALKING" 0.279264443728814 -0.0154259586949153 -0.108927011474576 -0.18252571 0.85136465 0.45493912 0.078909791 0.0098483042 -0.0053979554 -0.027439105 -0.078793831 0.085955875 -0.096262996 -0.041839071 -0.059438417 -0.99349374 -0.99349374 -0.99003531 -0.99421446 -0.99631708 -0.99123622 -0.99032586 -0.99038965 0.10868681 0.37291748 0.34164687 -0.9890507 -0.9887175 -0.98930817 0.084230148 0.05924816 0.081137978 -0.99461056 -0.99408731 -0.99123201 0.04905935 -0.18785233 0.37040073 -0.99145198 0.48226892 -0.99071537 0.19946675 -0.99486046 0.23379831 -0.99659544 0.3488711
26 "WALKING_DOWNSTAIRS" 0.2792845828 -0.01262580966778 -0.1064396194 -0.18249906 0.8501674 0.45717955 0.076349337 0.017221911 -0.013141062 -0.025817653 -0.07866651 0.083354368 -0.097115157 -0.041363996 -0.054697978 -0.9916687 -0.9916687 -0.98821809 -0.99217411 -0.99609895 -0.98993468 -0.987315 -0.98684634 0.15106563 0.36048397 0.33802421 -0.9858966 -0.98790372 -0.98821187 0.1380971 0.11788534 0.10578377 -0.9950792 -0.99334645 -0.99143583 0.081945411 -0.13131508 0.29659372 -0.98812326 0.25464717 -0.98868156 0.23789075 -0.99529758 0.26180484 -0.99651898 0.18190023
26 "WALKING_UPSTAIRS" 0.272691394545455 -0.0281633797398182 -0.121943461236364 -0.18330727 0.85111953 0.45576663 0.075174474 0.0069793792 0.0087596432 -0.028639659 -0.065177378 0.088338402 -0.10012362 -0.038738714 -0.049824341 -0.98999066 -0.98999066 -0.98931392 -0.99342437 -0.99661457 -0.99136935 -0.98797716 -0.9827021 0.31082074 0.13128009 0.089713531 -0.98619531 -0.98974061 -0.98926315 0.36433581 0.12696706 0.096134665 -0.994931 -0.99357828 -0.99203509 0.041128835 -0.21216607 0.48966039 -0.98771256 0.21017887 -0.98987555 0.27883608 -0.99438521 0.24789666 -0.99590555 0.092746911
27 "LAYING" 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.18486989 0.8516083 0.45689347 0.073341104 0.0101434 -0.0069847153 -0.028960159 -0.069104301 0.08866155 -0.097963762 -0.04423512 -0.057762888 -0.99180775 -0.99180775 -0.99100288 -0.99405417 -0.99667216 -0.99205233 -0.99320943 -0.99247014 0.34473623 0.45440938 0.3269331 -0.98763282 -0.99130417 -0.99043368 0.37376651 0.21424437 0.30749056 -0.99440778 -0.99240202 -0.99295831 -0.0035262657 -0.21271793 0.36934433 -0.98993337 0.41870787 -0.99044583 0.35138655 -0.99385661 0.15893436 -0.9963924 0.17542936
